"Valimissündmus";"Jaoskonna number";"KOV või linnaosa";"Valimisringkond";"Jaoskonnas saavad hääletada ka teise ringkonda kuuluvad valijad";"Jaoskond korraldab kodus hääletamist";"Ära näita jaoskonda kaardirakendusel";"Jaoskonna telefoninumber";"E-posti aadress";"Valimiskasti koju tellimise telefoninumber";"Asukoha nimetus";"address";"Ligipääsetavus on olemas";"Info ligipääsetavuse kohta";"Valimispäev või eelhääletamine";"Kellaajad";"Valimispäev või eelhääletamise päev"
"RK_2023";"3";"Rae vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887112";"barbel.salumae@rae.ee";"0037258887112";"Lagedi Keskusehoone";"Kooli tn 18b, Lagedi alevik, Rae vald, Harju maakond";"true";"Ligipääs nii ratastooli kui ka lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Rae vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887113";"reet@vaidaraamatukogu.ee";"0037258887113";"Vaida Keskusehoone";"Vana-Vaida tee 7, Vaida alevik, Rae vald, Harju maakond";"true";"Ligipääsetav nii ratastooli kui ka lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Rae vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887113";"reet@vaidaraamatukogu.ee";"0037258887113";"Vaida Keskusehoone";"Vana-Vaida tee 7, Vaida alevik, Rae vald, Harju maakond";"true";"Ligipääsetav nii lapsevankri kui ka ratastooliga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"5";"Rae vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887114";"ollinliis@gmail.com";"0037258887114";"Järveküla Kool";"Reti tee 20, Peetri alevik, Rae vald, Harju maakond";"true";"Ligipääsetav nii ratastooli kui ka lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Rae vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887114";"ollinliis@gmail.com";"0037258887114";"Järveküla Kool";"Reti tee 20, Peetri alevik, Rae vald, Harju maakond";"true";"Ligipääsetav nii ratastooli kui ka lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"true";"false";"0037258887290";"vallasekretar@rapla.ee";"0037258865930";"Rapla Kultuurikeskus";"Tallinna mnt 17a, Rapla linn, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"true";"false";"0037258887290";"vallasekretar@rapla.ee";"0037258865930";"Rapla Kultuurikeskus";"Tallinna mnt 17a, Rapla linn, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"2";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887291";"vallasekretar@rapla.ee";"0037258865930";"Kuusiku päevakeskus";"Kuusiku mõisaallee 3, Kuusiku alevik, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"2";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887291";"vallasekretar@rapla.ee";"0037258865930";"Risti Keskuse Prisma supermarket";"Risti tn 1, Uusküla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887291";"vallasekretar@rapla.ee";"0037258865930";"Risti keskuse Prisma supermarket";"Risti tn 1, Uusküla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"3";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887292";"vallasekretar@rapla.ee";"0037258865930";"Hagudi Põhikool";"Kooli tn 1, Hagudi alevik, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"3";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887292";"vallasekretar@rapla.ee";"0037258865930";"Sadolin Spordihoone";"Viljandi mnt 69a, Rapla linn, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887292";"vallasekretar@rapla.ee";"0037258865930";"Sadolin Spordihoone";"Viljandi mnt 69a, Rapla linn, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"4";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887293";"vallasekretar@rapla.ee";"0037258865930";"Rapla Keskraamatukogu Alu haruraamatukogu";"Keskuse tee 4, Alu alevik, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887293";"vallasekretar@rapla.ee";"0037258865930";"Rapla Keskraamatukogu Alu haruraamatukogu";"Keskuse tee 4, Alu alevik, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"4";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887293";"vallasekretar@rapla.ee";"0037258865930";"Rapla Keskraamatukogu Kodila haruraamatukogu";"Kooli tn 5, Kodila küla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"5";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887294";"vallasekretar@rapla.ee";"0037258865930";"Rapla Keskraamatukogu Juuru haruraamatukogu";"Tallinna mnt 18, Juuru alevik, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887294";"vallasekretar@rapla.ee";"0037258865930";"Rapla Keskraamatukogu Juuru haruraamatukogu";"Tallinna mnt 18, Juuru alevik, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"5";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887294";"vallasekretar@rapla.ee";"0037258865930";"Rapla Keskraamatukogu Järlepa haruraamatukogu";"Tammemäe tn 5, Järlepa küla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"6";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887295";"vallasekretar@rapla.ee";"0037258865930";"Kaiu rahvamaja";"Kasvandu tee 17, Kaiu alevik, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"6";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887295";"vallasekretar@rapla.ee";"0037258865930";"Kuimetsa rahvamaja";"Pargi tee 1, Kuimetsa küla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"6";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887295";"vallasekretar@rapla.ee";"0037258865930";"Vahastu rahvamaja";"Vahastu rahvamaja, Vahastu küla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"7";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887296";"vallasekretar@rapla.ee";"0037258865930";"Purku keskus";"Masinakeskuse, Purku küla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"7";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887296";"vallasekretar@rapla.ee";"0037258865930";"Raikküla kultuurikeskus";"Raikküla mõisaallee 9, Raikküla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"7";"Rapla vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887296";"vallasekretar@rapla.ee";"0037258865930";"Rapla Vallavalitsuse Kabala teenuskeskus";"Koikse tee 7, Kabala küla, Rapla vald, Rapla maakond";"true";"ligipääs nii ühistranspordi kui ka ratastooliga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"1";"Saku vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"false";"false";"0037258887115";"katre.ulmas@sakuvald.ee";"0037258887115";"Saku Vallamaja";"Juubelitammede tee 15, Saku alevik, Saku vald, Harju maakond";"true";"Ligipääsetav ratastooliga";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Saku vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"false";"false";"0037258887115";"katre.ulmas@sakuvald.ee";"0037258887115";"Saku Vallamaja";"Juubelitammede tee 15, Saku alevik, Saku vald, Harju maakond";"true";"Ligipääsetav ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Saku vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887116";"miia.siidra@sakuvald.ee";"0037258887116";"Saku Gümnaasiumi põhikooli hoone";"Tallinna mnt 10, Saku alevik, Saku vald, Harju maakond";"true";"Ligipääsetav ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"2";"Saku vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887116";"miia.siidra@sakuvald.ee";"0037258887116";"Saku Gümnaasiumi põhikoolihoone";"Tallinna mnt 10, Saku alevik, Saku vald, Harju maakond";"true";"Ligipääsetav ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Saku vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887117";"maie.raizman@mail.ee";"0037258887117";"Kiisa Vabaajakeskus";"Kurtna tee 8, Kiisa alevik, Saku vald, Harju maakond";"true";"Ligipääsetav ratastooliga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Saku vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887117";"maie.raizman@mail.ee";"0037258887117";"Kiisa Vabaajakeskus";"Kurtna tee 8, Kiisa alevik, Saku vald, Harju maakond";"true";"Ligipääsetav ratastooliga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"false";"false";"0037258887118";"valimised@sauevald.ee";"003725533231";"Saue vallamaja";"Kütise tn 8, Saue linn, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"false";"false";"0037258887118";"valimised@sauevald.ee";"003725533231";"Saue vallamaja";"Kütise tn 8, Saue linn, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"2";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887119";"valimised@sauevald.ee";"003725533231";"Laagri kultuurikeskus";"Veskitammi tn 8, Laagri alevik, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887119";"valimised@sauevald.ee";"003725533231";"Laagri kultuurikeskus";"Veskitammi tn 8, Laagri alevik, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887120";"valimised@sauevald.ee";"003725533231";"Haiba rahvamaja";"Riisipere tee 6, Haiba küla, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"3";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887120";"valimised@sauevald.ee";"003725533231";"Ruila raamatukogu";"Ruila kool/1, Ruila küla, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"3";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887120";"valimised@sauevald.ee";"003725533231";"Ääsmäe Põhikool";"Kasesalu tn 16, Ääsmäe küla, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"false";"false";"0037258887121";"valimised@sauevald.ee";"003725533231";"Laitse seltsimaja";"Seltsimaja, Kaasiku küla, Saue vald, Harju maakond";"true";"";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"4";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"false";"false";"0037258887121";"valimised@sauevald.ee";"003725533231";"Riisipere kultuurimaja";"Nissi tee 53c, Riisipere alevik, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Saue vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"false";"false";"0037258887121";"valimised@sauevald.ee";"003725533231";"Turba kultuurimaja";"Lehetu tee 12, Turba alevik, Saue vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"1";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"true";"false";"0037258887122";"taavi.valgmae@viimsivv.ee";"0037258887122";"Viimsi vallamaja";"Nelgi tee 1, Viimsi alevik, Viimsi vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Sisenemine huvikeskusepoolsest uksest, edasi juhatavad viidad.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"true";"true";"false";"0037258887122";"taavi.valgmae@viimsivv.ee";"0037258887122";"Viimsi Vallavalitsus";"Nelgi tee 1, Viimsi alevik, Viimsi vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Sisenemine huvikeskusepoolsest uksest, edasi juhatavad viidad.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"2";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887123";"anneli.aasa@viimsivv.ee";"0037258887123";"Viimsi Raamatukogu";"Randvere tee 9, Haabneeme alevik, Viimsi vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887123";"anneli.aasa@viimsivv.ee";"0037258887123";"Viimsi Raamatukogu";"Randvere tee 9, Haabneeme alevik, Viimsi vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887124";"tonu.troon@viimsivv.ee";"0037258887124";"Randvere lasteaia/päevakeskuse maja";"Kibuvitsa tee 1, Randvere küla, Viimsi vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887124";"tonu.troon@viimsivv.ee";"0037258887124";"Randvere lasteaia/päevakeskuse maja";"Kibuvitsa tee 1, Randvere küla, Viimsi vald, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887125";"tiina@prangli.edu.ee";"0037258887125";"Prangli Põhikool";"Prangli põhikool, Idaotsa küla, Viimsi vald, Harju maakond";"true";"Ligipääs ratastooliga puudub. Palun helistage jaoskonna telefoninumbril, teid abistatakse.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Viimsi vald";"Valimisringkond nr 4 – Harju- (v.a Tallinn) ja Raplamaa";"false";"true";"false";"0037258887125";"tiina@prangli.edu.ee";"0037258887125";"Prangli Põhikool";"Prangli põhikool, Idaotsa küla, Viimsi vald, Harju maakond";"true";"Ligipääs ratastooliga puudub. Palun helistage jaoskonna telefoninumbril, teid abistatakse.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"true";"true";"false";"0037258887193";"marina.tammik@haapsalulv.ee";"0037258887193";"Haapsalu Kultuurikeskus";"Posti tn 3, Haapsalu linn, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"true";"true";"false";"0037258887193";"marina.tammik@haapsalulv.ee";"0037258887193";"Haapsalu Kultuurikeskus";"Posti tn 3, Haapsalu linn, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"2";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"false";"false";"false";"0037258887194";"liivi.ollino@gmail.com";"";"Haapsalu Muusikakool";"Kastani tn 7, Haapsalu linn, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"false";"false";"false";"0037258887194";"liivi.ollino@gmail.com";"";"Haapsalu Muusikakool";"Kastani tn 7, Haapsalu linn, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"false";"false";"false";"0037258887195";"kersti.lohmus@haapsalulv.ee";"";"Haapsalu kolledž";"Lihula mnt 12/1, Haapsalu linn, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"false";"false";"false";"0037258887195";"kersti.lohmus@haapsalulv.ee";"";"TLÜ Haapsalu kolledž";"Lihula mnt 12/1, Haapsalu linn, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"false";"true";"false";"0037258887196";"eda.kivimae@gmail.com";"0037258887196";"Ridala Põhikool";"Kooli tn 4, Panga küla, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Haapsalu linn";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"false";"true";"false";"0037258887196";"eda.kivimae@gmail.com";"0037258887196";"Ridala Põhikool";"Kooli tn 4, Panga küla, Haapsalu linn, Lääne maakond";"true";"Ratastooliga ligipääs tagatud";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Hiiumaa vald";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"true";"true";"false";"0037258887126";"valimised@hiiumaa.ee";"0037258887126";"Kärdla Kultuurikeskus";"Rookopli tn 18, Kärdla linn, Hiiumaa vald, Hiiu maakond";"true";"Tagatud ligipääs ühistranspordi kui ka ratastooliga.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Hiiumaa vald";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"true";"true";"false";"0037258887126";"valimised@hiiumaa.ee";"0037258887126";"Kärdla Kultuurikeskus";"Rookopli tn 18, Kärdla linn, Hiiumaa vald, Hiiu maakond";"true";"Tagatud ligipääs ühistranspordi kui ka ratastooliga.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Hiiumaa vald";"Valimisringkond nr 5 – Hiiu-, Lääne- ja Saaremaa";"false";"true";"false";"0037258887127";"valimised@hiiumaa.ee";"0037258887127";"Kõrgessaare Raamatukogu";"Tööstuse tee 16a, Kõrgessaare alevik, Hiiumaa vald, Hiiu maakond";"true";"Tagatud ligipääs ühistranspordi kui ka ratastooliga.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
